% Version 1.00
%
%freq[Hz];re:MainTrace_S21[U];im:MainTrace_S21[U];re:MemoryTrace1_S21[U];im:MemoryTrace1_S21[U];re:MemoryTrace2_S21[U];im:MemoryTrace2_S21[U];re:MemoryTrace3_S21[U];im:MemoryTrace3_S21[U];re:MemoryTrace4_S21[U];im:MemoryTrace4_S21[U];re:MemoryTrace5_S21[U];im:MemoryTrace5_S21[U];re:MemoryTrace6_S21[U];im:MemoryTrace6_S21[U];re:MemoryTrace7_S21[U];im:MemoryTrace7_S21[U];re:MemoryTrace8_S21[U];im:MemoryTrace8_S21[U];re:MemoryTrace9_S21[U];im:MemoryTrace9_S21[U];re:MemoryTrace10_S21[U];im:MemoryTrace10_S21[U];re:MemoryTrace11_S21[U];im:MemoryTrace11_S21[U];re:MemoryTrace12_S21[U];im:MemoryTrace12_S21[U];re:MemoryTrace13_S21[U];im:MemoryTrace13_S21[U];re:MemoryTrace14_S21[U];im:MemoryTrace14_S21[U];re:MemoryTrace15_S21[U];im:MemoryTrace15_S21[U];re:MemoryTrace16_S21[U];im:MemoryTrace16_S21[U];re:MemoryTrace17_S21[U];im:MemoryTrace17_S21[U];re:MemoryTrace18_S21[U];im:MemoryTrace18_S21[U];re:MemoryTrace19_S21[U];im:MemoryTrace19_S21[U];re:MemoryTrace20_S21[U];im:MemoryTrace20_S21[U];re:MemoryTrace21_S21[U];im:MemoryTrace21_S21[U];re:MemoryTrace22_S21[U];im:MemoryTrace22_S21[U];re:MemoryTrace23_S21[U];im:MemoryTrace23_S21[U];re:MemoryTrace24_S21[U];im:MemoryTrace24_S21[U];re:MemoryTrace25_S21[U];im:MemoryTrace25_S21[U];re:MemoryTrace26_S21[U];im:MemoryTrace26_S21[U];re:MemoryTrace27_S21[U];im:MemoryTrace27_S21[U];re:MemoryTrace28_S21[U];im:MemoryTrace28_S21[U];re:MemoryTrace29_S21[U];im:MemoryTrace29_S21[U];re:MemoryTrace30_S21[U];im:MemoryTrace30_S21[U];re:MemoryTrace31_S21[U];im:MemoryTrace31_S21[U];re:MemoryTrace32_S21[U];im:MemoryTrace32_S21[U];re:MemoryTrace33_S21[U];im:MemoryTrace33_S21[U];re:MemoryTrace34_S21[U];im:MemoryTrace34_S21[U];re:MemoryTrace35_S21[U];im:MemoryTrace35_S21[U];re:MemoryTrace36_S21[U];im:MemoryTrace36_S21[U];re:MemoryTrace37_S21[U];im:MemoryTrace37_S21[U];re:MemoryTrace38_S21[U];im:MemoryTrace38_S21[U];re:MemoryTrace39_S21[U];im:MemoryTrace39_S21[U];re:MemoryTrace40_S21[U];im:MemoryTrace40_S21[U];re:MemoryTrace41_S21[U];im:MemoryTrace41_S21[U];re:MemoryTrace42_S21[U];im:MemoryTrace42_S21[U];re:MemoryTrace43_S21[U];im:MemoryTrace43_S21[U];re:MemoryTrace44_S21[U];im:MemoryTrace44_S21[U];re:MemoryTrace45_S21[U];im:MemoryTrace45_S21[U];re:MemoryTrace46_S21[U];im:MemoryTrace46_S21[U];re:MemoryTrace47_S21[U];im:MemoryTrace47_S21[U];re:MemoryTrace48_S21[U];im:MemoryTrace48_S21[U];
1.000000000000000E+005,1.283585746224534E-005,6.557692445000043E-007,-2.876472318249057E-005,4.065090271565585E-005,-3.921087680158575E-006,2.973755714931529E-005,2.349352081213301E-005,2.907768311268697E-005,-2.281624743555694E-005,3.770344590318115E-005,-4.319527316909475E-007,1.167157847829548E-005,-1.401905821259710E-005,-4.517181675905061E-005,4.098053097935116E-005,1.277700989674311E-006,-1.917520134738630E-006,2.243912163744607E-005,3.544726097273668E-005,4.576734476707470E-005,1.108261164004533E-005,3.787163531969361E-005,-1.971860788734269E-005,1.430001447363660E-005,2.994843840111369E-005,2.581476084453754E-005,1.792535218351405E-005,1.359991049613919E-005,-3.014004292603989E-005,1.553609276985949E-005,3.304885472054648E-005,-6.530218619501367E-006,-3.605212874149112E-005,5.144320966604405E-006,-1.808734652832911E-005,-1.137386257849643E-005,-2.501056299006175E-005,7.059180180081139E-006,1.033347561797251E-005,-5.080572003259285E-006,-3.421196980482764E-005,2.768901438907450E-005,3.505929979410133E-005,2.613618777332782E-006,3.033274384779114E-007,4.971978012780971E-005,-6.329406733738432E-006,2.894439693981745E-005,-6.493660078871426E-005,5.049568419218420E-005,1.995092990428698E-005,-1.827353892514242E-005,-6.980752656117452E-006,8.318699377851075E-006,-1.469090423860463E-006,3.463969602338382E-006,2.705370824987092E-005,9.878405834413206E-006,2.174566551933294E-005,-2.125024970944906E-005,3.814976765675575E-005,1.526296059918520E-005,-5.095141863383004E-005,3.679608385430841E-005,7.721181456927389E-005,-3.476597416867141E-006,-4.662077137229165E-005,1.730854463975591E-005,-3.212899385496846E-005,-1.846997856258193E-005,-4.513529366069163E-006,3.595079353976246E-005,4.944320387230504E-006,1.908054543378478E-005,-1.768231529340131E-005,7.181266100716553E-006,-2.370828486943671E-006,6.188164478220692E-005,-5.174619237476320E-006,-4.505828131500134E-006,-1.294567533976784E-005,-7.338230257528814E-007,-2.597953619354110E-005,-2.131033572730687E-005,9.469734998475865E-006,4.535347119602322E-005,1.596463273201269E-005,3.229834069137608E-005,-2.150700597227033E-005,-8.001938186603380E-008,-2.820768501449580E-006,2.299407194202743E-005,-1.967291680104415E-005,1.427899912304875E-005,-4.085895673629334E-005,-6.919089578901389E-006,-1.307420160348789E-005,4.803674915797522E-006,
8.608408408408409E+006,1.261601463606191E-005,9.236465901399006E-004,3.769825716971408E-006,9.009833094382981E-004,1.913310958043606E-005,8.899936901280724E-004,5.895093666799881E-006,8.585069774070505E-004,1.147428089550461E-005,9.092394982739230E-004,2.588496987116541E-005,9.251789508798241E-004,3.820162956723216E-006,8.702323002259158E-004,2.524918926094665E-005,9.009307915989319E-004,2.956092186871113E-006,9.074040921885720E-004,1.102402707109306E-005,9.310006437922801E-004,5.090388315039656E-007,9.087463443146450E-004,3.341225011668458E-005,9.232536564714980E-004,2.133401920122870E-005,9.508016694293220E-004,-1.976283877453107E-005,9.370274524433813E-004,-2.462718494123224E-007,9.374714522990045E-004,2.049790524666726E-005,9.167462836342449E-004,3.636833289687271E-005,9.174977545083202E-004,-1.624881469211792E-005,9.424875274855828E-004,2.252171241177075E-005,9.492563907844958E-004,1.198830865193925E-005,9.374296709083315E-004,1.907139045849656E-005,9.255692930536440E-004,1.554464312937057E-005,9.453289398048379E-004,-9.738779298284091E-006,9.359621660772679E-004,-4.281399276196888E-006,9.384788354454376E-004,6.840235381918763E-006,9.274584724739534E-004,-1.013431724975985E-005,9.450098993593862E-004,-1.328887233859447E-005,9.155868531939262E-004,8.041037062921185E-006,9.237004232263904E-004,-1.301172274732030E-005,9.756939193264158E-004,6.828503643079727E-006,9.533745453290331E-004,2.566633651710784E-005,9.650941503645191E-004,1.395287427428465E-005,9.244974724741868E-004,8.225529769324954E-006,9.470351291548557E-004,1.443994830850087E-005,9.317309004546170E-004,-2.422216605122266E-005,9.691894209247117E-004,-1.294840924136098E-005,9.040410125827076E-004,7.213311695863763E-006,9.413349867970510E-004,-1.456598941738133E-005,8.938938851255334E-004,-9.673715771653730E-007,9.464621299184040E-004,1.519844568048674E-006,8.918726444458306E-004,2.286855288606305E-005,9.410662651075808E-004,2.127715119336354E-006,9.368532691705689E-004,-2.585834251778229E-005,9.254908757272539E-004,-1.539365317296428E-005,9.273070332866770E-004,-2.074678573517555E-005,9.589603206034277E-004,-6.496563446270181E-006,9.077368337963344E-004,3.304660737030284E-005,9.102498986794874E-004,9.480260940480399E-006,9.012580359477943E-004,1.390332611093437E-005,9.408542655802248E-004,
1.711681681681682E+007,-1.563992582622834E-004,2.065820954209253E-003,-4.926776767216790E-005,2.020508046941939E-003,-3.496911802095597E-005,2.016045728316607E-003,-3.221025356724144E-005,2.108299699413998E-003,1.888695475182289E-005,2.035164044061236E-003,-1.119755755697755E-004,1.954305161516435E-003,-1.742335679939307E-004,1.984697440984246E-003,-1.449347807634492E-004,1.927010918879707E-003,-1.892744279070255E-004,2.014584404720921E-003,-1.702998348915206E-004,1.987258749757905E-003,-1.113737847381674E-004,2.057747466652189E-003,-2.162935289723407E-004,2.033485087458925E-003,-1.487223961149625E-004,1.976874024300249E-003,-1.135532987102974E-004,2.019967332213091E-003,-9.884121914648211E-005,2.075320303516730E-003,-1.833404822923116E-004,2.016536110419478E-003,-2.347845496462064E-004,2.004232450391291E-003,-1.437939653861301E-004,2.075186022871609E-003,-1.646137553935965E-004,2.080550785481312E-003,-1.571137699464743E-004,2.063823132638834E-003,-1.858960515768617E-004,2.011954677274543E-003,-1.008973415435258E-004,2.039183784116357E-003,-1.763418385282253E-004,2.107639548954427E-003,-1.960617534924248E-004,2.055696085643436E-003,-2.146949955019744E-004,2.100932267852847E-003,-1.773544845857062E-004,2.019520709716195E-003,-1.277960861408301E-004,2.061098205242517E-003,-1.742669639716406E-004,2.027266893783755E-003,-1.738299082141895E-004,2.049682015167075E-003,-1.460209506990699E-004,2.001868535785201E-003,-1.603400217355854E-004,2.052501037285020E-003,-1.548811763995835E-004,2.083765828875683E-003,-2.446045815306835E-004,2.109472699211903E-003,-1.521713652157575E-004,1.972447994767287E-003,-1.735178891346666E-004,2.040806443230192E-003,-2.395825373411749E-004,2.057178370868732E-003,-1.759330266052132E-004,2.108507896202203E-003,-2.294123119321725E-004,2.020490552776910E-003,-2.571039089686458E-004,1.980150796644637E-003,-1.380008081292639E-004,2.044597668724041E-003,-1.488619664530185E-004,1.976364380273772E-003,-1.336864547311827E-004,2.048452546180974E-003,-1.323165601416007E-004,2.134878460398366E-003,-1.093846895790872E-004,2.145583143086122E-003,-1.638362310867557E-004,2.016145947914990E-003,-1.554606107825722E-004,2.065505081312768E-003,-6.339097594327590E-005,2.077758655465997E-003,-2.252333433737447E-004,2.053358292568210E-003,-1.974777079056883E-004,2.157931964298853E-003,
2.562522522522523E+007,2.285066127940903E-004,4.620867458700951E-003,1.335128479300136E-004,4.234638817194029E-003,2.385799787345078E-004,4.079752989859021E-003,1.842005683117257E-004,4.211991557916646E-003,2.878247738117125E-004,4.229737980926834E-003,4.753515107416722E-004,4.656579003578484E-003,2.111790138526084E-004,4.611857859001970E-003,2.142860493587015E-004,4.787421240215839E-003,-8.593123842587398E-005,4.665160028689414E-003,1.849585836673926E-004,4.489023105509082E-003,5.488865855788678E-004,4.421543316536562E-003,4.220385327667661E-004,4.768844428768199E-003,4.903731104923546E-004,4.539440572791658E-003,4.104059215635973E-004,4.168756486699865E-003,6.201911714227333E-004,4.325283212896746E-003,3.715492839408629E-004,5.097868538823399E-003,3.375758210185472E-004,4.736997813956735E-003,-1.622640711656365E-004,4.689087600110737E-003,1.604492998840898E-004,4.483706455564476E-003,2.667464229643267E-004,4.365920931946829E-003,2.680368546620619E-004,4.407445571924397E-003,1.968500516158153E-004,4.359469814466217E-003,4.224744783801221E-004,4.767857439948278E-003,1.933230286366123E-004,4.476008325394100E-003,4.624744486743314E-004,4.319613280511843E-003,2.151938338543315E-004,4.625210951756283E-003,-3.486333626355656E-005,4.419232820065388E-003,1.828138725786352E-004,4.504421520882693E-003,2.508414048844425E-004,4.645591841746744E-003,4.773580000637062E-005,4.485346720250518E-003,2.691564029040437E-005,4.450667604048720E-003,3.921465733472671E-004,4.430871711886008E-003,2.985808347104194E-004,4.311235548290759E-003,6.472422399254313E-005,4.427340249770723E-003,1.095423586767643E-004,4.272707012444542E-003,1.456131494713831E-005,4.419257465184424E-003,3.463754141278672E-005,4.354953057006444E-003,2.660519499259197E-004,4.237826653817710E-003,2.129282178400466E-004,4.336214941490593E-003,1.011333643782996E-004,4.288612775476539E-003,2.506307624601022E-005,4.401620821288757E-003,2.700175751672571E-004,4.532794364926727E-003,3.049669413767220E-004,4.624531739000973E-003,3.272695315705026E-004,4.468312283098940E-003,3.614187514524797E-004,4.650310465861241E-003,2.711866432145421E-004,4.651612722547586E-003,3.681504184412838E-004,4.649497263454610E-003,4.017546602299078E-004,4.429452103782725E-003,4.131892095487859E-004,4.706063227057977E-003,
3.413363363363364E+007,2.339221854915605E-003,8.992866224970034E-003,1.679402756164429E-003,8.785350872264255E-003,1.593311411712964E-003,8.475509216625146E-003,1.232374500410376E-003,8.378800705589063E-003,1.776526832609063E-003,8.750580822397200E-003,1.855446442802600E-003,8.862207934918216E-003,1.535798471830571E-003,8.552162260561375E-003,2.208256760721298E-003,8.765783570156878E-003,1.799628384074133E-003,8.837768620283447E-003,2.267376554116032E-003,7.580254735650810E-003,1.856819872669373E-003,8.734747685404760E-003,2.262299728787817E-003,8.289899324560509E-003,1.853865658930968E-003,8.907848113522320E-003,1.839890947707363E-003,8.319458003541927E-003,1.911985452976648E-003,8.066232734077904E-003,2.390617124486232E-003,7.918914938112068E-003,1.987786831677244E-003,8.794802945299112E-003,1.990112068035110E-003,8.328136772446133E-003,2.136252556001363E-003,8.404344183402543E-003,1.743662897378785E-003,8.483130782287738E-003,2.184367122145418E-003,8.838625116508771E-003,1.876195341622149E-003,8.823730546519554E-003,1.550118569369495E-003,8.047174791919503E-003,1.741034053853140E-003,8.558126178167244E-003,1.727952884903541E-003,8.573016698794180E-003,1.468941377418947E-003,8.521037335640209E-003,1.924773501186229E-003,8.294957829634667E-003,1.534365986503569E-003,8.112581652888886E-003,1.731166181139776E-003,8.341669058289503E-003,1.825714171041164E-003,8.429144173861163E-003,1.694889348004799E-003,8.183282298960169E-003,1.632011996019964E-003,8.251749265570480E-003,1.726767508802347E-003,7.876540544878602E-003,1.646041618520324E-003,7.887593318588041E-003,1.972931778911127E-003,8.281029071713788E-003,1.662997794806602E-003,8.198720677793736E-003,1.629084506450490E-003,8.287670539974779E-003,1.715985714658606E-003,7.970854805412739E-003,1.198313634725760E-003,7.490343841377251E-003,1.372629275653131E-003,7.657660799309361E-003,1.197109873488111E-003,7.721371685699525E-003,1.920709868527741E-003,8.844339177523428E-003,1.935379419707733E-003,8.987137650376412E-003,2.131086226602111E-003,8.640943939403199E-003,2.016528100275063E-003,9.128623600512890E-003,2.115773734377290E-003,9.270533935684088E-003,1.986635212992467E-003,9.170799517798717E-003,2.121824764428038E-003,9.220579872255061E-003,1.596216475636322E-003,9.372478796444922E-003,
4.264204204204205E+007,1.168346818229236E-002,3.248171942497392E-002,2.810780163439890E-002,3.252059524358094E-002,2.850071273815896E-002,3.207938764813460E-002,2.877973803516078E-002,3.237308327627796E-002,2.893208802281670E-002,3.244810248187036E-002,1.433887402300651E-002,3.072395736157749E-002,1.450251258482526E-002,3.092330787141052E-002,1.346120787532688E-002,3.101474149247491E-002,1.339582742455271E-002,3.093929271922438E-002,1.088882307427425E-002,2.629819505936142E-002,1.025887459855692E-002,2.677585460393122E-002,1.054663667554285E-002,2.687888193510865E-002,1.074969232493880E-002,2.671119981677679E-002,9.815603230750052E-003,2.675734174676046E-002,1.028624663133093E-002,2.639132600609348E-002,1.042461881951262E-002,2.715067307125884E-002,1.064456949630352E-002,2.698367082384367E-002,1.123900337144448E-002,2.826452998972919E-002,1.129600724717573E-002,2.843437308328483E-002,1.096223409569902E-002,2.848352683995714E-002,1.107644651848093E-002,2.857690451658309E-002,9.713160820776765E-003,2.608847955835225E-002,9.202757285816834E-003,2.546566161656536E-002,9.812537515953413E-003,2.626722108934534E-002,9.919131865165657E-003,2.613106828782099E-002,9.420630680533641E-003,2.475272751684460E-002,9.414809475472590E-003,2.558829238784839E-002,9.818423354475910E-003,2.553543562426204E-002,9.335820394462041E-003,2.568218484388096E-002,8.565570649914861E-003,2.542950211569781E-002,8.657140067110698E-003,2.512124438240819E-002,8.498131910294946E-003,2.513343542897815E-002,8.105815578873091E-003,2.425844700590033E-002,8.037251467595664E-003,2.335966870161426E-002,7.495631126435942E-003,2.347546290277825E-002,7.078588928468675E-003,2.373047334663000E-002,6.932058541481508E-003,2.358905903860708E-002,6.675615724699083E-003,2.281110126614343E-002,6.592184688743845E-003,2.270306756706848E-002,6.784467533557177E-003,2.245340421112812E-002,6.972284791449953E-003,2.190517383686845E-002,1.124074691117413E-002,3.184548813634317E-002,1.187738080274893E-002,3.239011280706133E-002,1.112395051724765E-002,3.217349614304779E-002,1.153800546309521E-002,3.247886662128693E-002,1.151643488770314E-002,3.230974175069801E-002,1.134831417186527E-002,3.188744034707241E-002,1.160283768816711E-002,3.218590538241568E-002,1.123731557461039E-002,3.197152734392017E-002,
5.115045045045045E+007,-1.830197606313543E-002,-4.545078302951480E-002,-2.072461175388228E-002,-4.250770160443049E-002,-2.055489255437221E-002,-4.249073409501488E-002,-2.059307522745507E-002,-4.220108908265086E-002,-1.982362469394836E-002,-4.330640980469734E-002,-1.932678331248560E-002,-4.628855481693646E-002,-2.007402350558358E-002,-4.637152555080229E-002,-1.962114875293703E-002,-4.664294944140741E-002,-1.956599464659522E-002,-4.710778693951069E-002,-2.049746817689675E-002,-5.595004236716209E-002,-2.094450774502501E-002,-5.600283245475057E-002,-2.066380984212266E-002,-5.617238671366239E-002,-2.044449819542412E-002,-5.589179022787544E-002,-2.101504529130914E-002,-5.433192764640343E-002,-2.084112048453416E-002,-5.420739873066983E-002,-2.057215354871244E-002,-5.400162105702195E-002,-2.067260793865172E-002,-5.394895315013289E-002,-1.952135580413458E-002,-4.803845958779913E-002,-1.981661128447066E-002,-4.788382378078285E-002,-1.935762150682014E-002,-4.794261306271571E-002,-1.960163745963129E-002,-4.775207049589490E-002,-2.134925353609547E-002,-5.876341557839014E-002,-2.120405662932316E-002,-5.898984749990222E-002,-2.118501334767342E-002,-5.876470318109400E-002,-2.078142027644479E-002,-5.905427387534779E-002,-2.151647194975475E-002,-5.984931747737915E-002,-2.124270030474675E-002,-6.010208211756056E-002,-2.151328362053063E-002,-6.006547249113405E-002,-2.175311056768219E-002,-5.996046607926966E-002,-2.208342829588086E-002,-6.660813836211431E-002,-2.264578563451451E-002,-6.629253538674730E-002,-2.241325292116297E-002,-6.611279858042032E-002,-2.203165386487711E-002,-6.632548825947070E-002,-2.308948342288070E-002,-7.567048033124367E-002,-2.308432150241605E-002,-7.545633175723854E-002,-2.338911236111326E-002,-7.542231171658238E-002,-2.333313245146412E-002,-7.574192416905796E-002,-2.208291398303103E-002,-5.434494185335927E-002,-2.194546163815643E-002,-5.440136097250117E-002,-2.214872700506500E-002,-5.458959467221242E-002,-2.230639918430229E-002,-5.460172021193199E-002,-1.852443707895339E-002,-4.667742332168209E-002,-1.794733952020032E-002,-4.543871685779088E-002,-1.799356783039029E-002,-4.563253498708533E-002,-1.832580827866672E-002,-4.599554421694801E-002,-1.803298852256402E-002,-4.577442936473614E-002,-1.785625355519364E-002,-4.547533277964424E-002,-1.844968202369783E-002,-4.561068235641947E-002,-1.813733131036461E-002,-4.553147117861871E-002,
5.965885885885886E+007,-1.401170125562157E-002,-1.823311292912785E-002,-2.954099900498867E-002,-2.357137205444168E-004,-2.899275929695706E-002,5.363582121228926E-004,-2.894582069092451E-002,5.917997044333882E-004,-3.142334584806022E-002,-4.367473174557629E-004,-2.231363749561756E-002,-1.898607126010843E-002,-2.164513678965645E-002,-1.862226030914699E-002,-2.092494505490886E-002,-1.833110986722914E-002,-2.105440476815142E-002,-1.812846748281073E-002,-2.038853901034688E-002,-1.882824324796827E-002,-1.981871501687416E-002,-1.790521001151378E-002,-2.002183725436645E-002,-1.864221807680917E-002,-2.022146098046750E-002,-1.979253911031521E-002,-1.793092921609747E-002,-1.763841651421083E-002,-1.787862885913322E-002,-1.904439064092368E-002,-1.778376333032082E-002,-1.893148385420627E-002,-1.798419238296530E-002,-1.778058573298361E-002,-1.654556382053264E-002,-1.740510533611988E-002,-1.593980065026514E-002,-1.666870678554924E-002,-1.589939430586775E-002,-1.660602087527979E-002,-1.684850467891207E-002,-1.717349897766977E-002,-1.596592227235847E-002,-1.873004563290382E-002,-1.583728694764006E-002,-1.877906068723197E-002,-1.550014453775353E-002,-1.876310289146453E-002,-1.590301338028537E-002,-1.847113413746791E-002,-1.548613529738957E-002,-1.827133639669154E-002,-1.554501790767824E-002,-1.798010685477012E-002,-1.529687632754482E-002,-1.840320879290041E-002,-1.549677369969451E-002,-1.829783243897813E-002,-1.578329084060206E-002,-1.898944927744415E-002,-1.501573661850659E-002,-1.879669245789176E-002,-1.555668738169011E-002,-1.861296534889664E-002,-1.550741885924273E-002,-1.903008307769872E-002,-1.554920725175595E-002,-1.923766490104644E-002,-1.586503333114372E-002,-1.962912855248166E-002,-1.593005580143443E-002,-1.992644082722806E-002,-1.549785236440603E-002,-1.976898302600961E-002,-1.685352811638213E-002,-1.559164032136806E-002,-1.641666257772827E-002,-1.558118562500303E-002,-1.608096768874420E-002,-1.476330497291720E-002,-1.607129076823792E-002,-1.557491200604413E-002,-1.416543557604139E-002,-1.827990658658812E-002,-1.417668614538251E-002,-1.821127611329356E-002,-1.448790399697122E-002,-1.810171395269185E-002,-1.405699083211225E-002,-1.784015602950249E-002,-1.385840136618708E-002,-1.834411943751488E-002,-1.364848717189850E-002,-1.792939351833938E-002,-1.430690964605021E-002,-1.785017335148772E-002,-1.436694262482229E-002,-1.822915050598873E-002,
6.816726726726727E+007,-2.106892175408244E-002,9.708109888770957E-003,-4.769868052049223E-003,8.287469743041046E-003,-4.751384706055986E-003,7.956169088386806E-003,-5.015767294563553E-003,7.817131561242389E-003,-5.192834115566980E-003,8.410898931569625E-003,-4.947858911891027E-003,1.327277599489814E-002,-5.452978201110364E-003,1.302645425307066E-002,-5.432377556348589E-003,1.386592794740610E-002,-5.819890890381513E-003,1.377264949820538E-002,-6.850971882220733E-003,1.283276464876789E-002,-7.082345194361233E-003,1.255191554945648E-002,-5.839012578874444E-003,1.245990216680396E-002,-5.572711097582937E-003,1.216949462601934E-002,-7.783420239981628E-003,1.252930144052668E-002,-7.813088346989591E-003,1.208079179991436E-002,-7.498169541685814E-003,1.222310344649840E-002,-7.875804024546731E-003,1.199200853918139E-002,-9.326307433863049E-003,1.348053598017844E-002,-9.915039117911480E-003,1.348985579461381E-002,-1.003599600213474E-002,1.401698454855138E-002,-9.645236718513528E-003,1.276424267599390E-002,-1.381835427771421E-002,1.411539036038535E-002,-1.299877960572394E-002,1.403229160610181E-002,-1.376107126274611E-002,1.408827675541766E-002,-1.301440627644268E-002,1.383963899492994E-002,-1.591439555165283E-002,1.478108271431309E-002,-1.573298484011037E-002,1.535606861253757E-002,-1.580690143459048E-002,1.508041861658247E-002,-1.597702126164578E-002,1.494152986751734E-002,-1.557403780725854E-002,1.372691105115806E-002,-1.576785639130453E-002,1.442860003554697E-002,-1.536979212947725E-002,1.463118614879699E-002,-1.472339435856542E-002,1.337485536457800E-002,-1.493292461330657E-002,1.328309437002039E-002,-1.502230263577487E-002,1.338334412021090E-002,-1.467955359023884E-002,1.327078376605087E-002,-1.612593052002137E-002,1.312998062229558E-002,-7.198827469427037E-003,1.491433149420312E-002,-8.222641281442598E-003,1.517889458925132E-002,-7.860334884858955E-003,1.530751384767913E-002,-7.662200545886074E-003,1.531532507333600E-002,-2.136171436517224E-002,9.345259526002939E-003,-2.069081446221440E-002,9.202935702940278E-003,-2.071380987411890E-002,9.390528479038197E-003,-2.105996426600719E-002,9.155291955626218E-003,-2.099188981967447E-002,9.080013047054483E-003,-2.092704203611017E-002,9.534912771278842E-003,-2.081001483390891E-002,9.138396449783256E-003,-2.013969197588343E-002,9.271559850476941E-003,
7.667567567567568E+007,-3.186338475185130E-003,3.513231343297380E-003,4.484605902410540E-004,6.130968810297796E-003,7.560373060782903E-004,6.479239089740585E-003,6.164723625853340E-004,6.561194794894108E-003,8.062211402945342E-004,6.780877756628361E-003,-3.401581589846770E-004,5.881999880345942E-003,-1.458650280216182E-004,6.233670734869717E-003,-3.860036838048445E-004,6.929469381815686E-003,-1.658210863786383E-005,7.086333908693677E-003,-6.787865454466783E-004,5.997162359888384E-003,-9.770517990121566E-004,5.966320141199225E-003,-8.976294755771334E-004,5.849752905021346E-003,-1.087161296576125E-003,6.075650194819388E-003,-1.274145758206183E-003,5.906954217260910E-003,-1.033017432774960E-003,5.965375495757886E-003,-1.119659103137478E-003,5.824852009302427E-003,-1.261457065432831E-003,5.872765574180305E-003,-1.139816623901074E-003,6.425156373126828E-003,-1.431642536676892E-003,6.437394947998904E-003,-1.103994419699738E-003,6.443448650676038E-003,-1.352655724092721E-003,6.274330923976909E-003,-1.879494365854606E-003,6.411677689001265E-003,-1.649770475757886E-003,5.913253955448261E-003,-1.609046546365232E-003,6.226793626211278E-003,-1.614317809446141E-003,6.082387704609746E-003,-1.605630340549205E-003,6.296657912650792E-003,-1.780342761965296E-003,6.155462787698884E-003,-1.718366036694016E-003,6.289554129876983E-003,-1.648248428263755E-003,6.095408669670575E-003,-1.875061633698534E-003,5.310895092639561E-003,-1.787661221663992E-003,5.468488146660069E-003,-1.737888582984810E-003,5.193844719602916E-003,-1.798236604413927E-003,5.224920431605341E-003,-1.962746351839488E-003,4.594634868800900E-003,-1.799362958208749E-003,4.733503866757400E-003,-2.024918444240106E-003,4.652921615878631E-003,-1.982834644008766E-003,4.815710440853433E-003,7.168854461777752E-005,6.800552930218771E-003,2.411516929824915E-004,6.910819538220000E-003,3.606830230937027E-004,6.895320311456216E-003,3.208484359320750E-004,6.648593453045290E-003,-3.472786234509626E-003,3.236883998895315E-003,-3.451841537632448E-003,3.469444764557530E-003,-3.281749855718933E-003,3.484562272522039E-003,-3.330668588638474E-003,3.555658281768751E-003,-3.247233153000411E-003,3.618037610558267E-003,-3.323174744445884E-003,3.600251181756476E-003,-3.357302943588432E-003,3.616168081035471E-003,-3.268594954941846E-003,3.454602096572723E-003,
