% Version 1.00
%
%freq[Hz];re:MainTrace_S22[U];im:MainTrace_S22[U];re:MemoryTrace1_S22[U];im:MemoryTrace1_S22[U];re:MemoryTrace2_S22[U];im:MemoryTrace2_S22[U];re:MemoryTrace3_S22[U];im:MemoryTrace3_S22[U];re:MemoryTrace4_S22[U];im:MemoryTrace4_S22[U];re:MemoryTrace5_S22[U];im:MemoryTrace5_S22[U];re:MemoryTrace6_S22[U];im:MemoryTrace6_S22[U];re:MemoryTrace7_S22[U];im:MemoryTrace7_S22[U];re:MemoryTrace8_S22[U];im:MemoryTrace8_S22[U];re:MemoryTrace9_S22[U];im:MemoryTrace9_S22[U];re:MemoryTrace10_S22[U];im:MemoryTrace10_S22[U];re:MemoryTrace11_S22[U];im:MemoryTrace11_S22[U];re:MemoryTrace12_S22[U];im:MemoryTrace12_S22[U];re:MemoryTrace13_S22[U];im:MemoryTrace13_S22[U];re:MemoryTrace14_S22[U];im:MemoryTrace14_S22[U];re:MemoryTrace15_S22[U];im:MemoryTrace15_S22[U];re:MemoryTrace16_S22[U];im:MemoryTrace16_S22[U];re:MemoryTrace17_S22[U];im:MemoryTrace17_S22[U];re:MemoryTrace18_S22[U];im:MemoryTrace18_S22[U];re:MemoryTrace19_S22[U];im:MemoryTrace19_S22[U];re:MemoryTrace20_S22[U];im:MemoryTrace20_S22[U];re:MemoryTrace21_S22[U];im:MemoryTrace21_S22[U];re:MemoryTrace22_S22[U];im:MemoryTrace22_S22[U];re:MemoryTrace23_S22[U];im:MemoryTrace23_S22[U];re:MemoryTrace24_S22[U];im:MemoryTrace24_S22[U];re:MemoryTrace25_S22[U];im:MemoryTrace25_S22[U];re:MemoryTrace26_S22[U];im:MemoryTrace26_S22[U];re:MemoryTrace27_S22[U];im:MemoryTrace27_S22[U];re:MemoryTrace28_S22[U];im:MemoryTrace28_S22[U];re:MemoryTrace29_S22[U];im:MemoryTrace29_S22[U];re:MemoryTrace30_S22[U];im:MemoryTrace30_S22[U];re:MemoryTrace31_S22[U];im:MemoryTrace31_S22[U];re:MemoryTrace32_S22[U];im:MemoryTrace32_S22[U];re:MemoryTrace33_S22[U];im:MemoryTrace33_S22[U];re:MemoryTrace34_S22[U];im:MemoryTrace34_S22[U];re:MemoryTrace35_S22[U];im:MemoryTrace35_S22[U];re:MemoryTrace36_S22[U];im:MemoryTrace36_S22[U];re:MemoryTrace37_S22[U];im:MemoryTrace37_S22[U];re:MemoryTrace38_S22[U];im:MemoryTrace38_S22[U];re:MemoryTrace39_S22[U];im:MemoryTrace39_S22[U];re:MemoryTrace40_S22[U];im:MemoryTrace40_S22[U];re:MemoryTrace41_S22[U];im:MemoryTrace41_S22[U];re:MemoryTrace42_S22[U];im:MemoryTrace42_S22[U];re:MemoryTrace43_S22[U];im:MemoryTrace43_S22[U];re:MemoryTrace44_S22[U];im:MemoryTrace44_S22[U];re:MemoryTrace45_S22[U];im:MemoryTrace45_S22[U];re:MemoryTrace46_S22[U];im:MemoryTrace46_S22[U];re:MemoryTrace47_S22[U];im:MemoryTrace47_S22[U];re:MemoryTrace48_S22[U];im:MemoryTrace48_S22[U];re:MemoryTrace49_S22[U];im:MemoryTrace49_S22[U];re:MemoryTrace50_S22[U];im:MemoryTrace50_S22[U];re:MemoryTrace51_S22[U];im:MemoryTrace51_S22[U];re:MemoryTrace52_S22[U];im:MemoryTrace52_S22[U];re:MemoryTrace53_S22[U];im:MemoryTrace53_S22[U];re:MemoryTrace54_S22[U];im:MemoryTrace54_S22[U];re:MemoryTrace55_S22[U];im:MemoryTrace55_S22[U];re:MemoryTrace56_S22[U];im:MemoryTrace56_S22[U];re:MemoryTrace57_S22[U];im:MemoryTrace57_S22[U];re:MemoryTrace58_S22[U];im:MemoryTrace58_S22[U];re:MemoryTrace59_S22[U];im:MemoryTrace59_S22[U];re:MemoryTrace60_S22[U];im:MemoryTrace60_S22[U];re:MemoryTrace61_S22[U];im:MemoryTrace61_S22[U];re:MemoryTrace62_S22[U];im:MemoryTrace62_S22[U];re:MemoryTrace63_S22[U];im:MemoryTrace63_S22[U];re:MemoryTrace64_S22[U];im:MemoryTrace64_S22[U];re:MemoryTrace65_S22[U];im:MemoryTrace65_S22[U];re:MemoryTrace66_S22[U];im:MemoryTrace66_S22[U];re:MemoryTrace67_S22[U];im:MemoryTrace67_S22[U];re:MemoryTrace68_S22[U];im:MemoryTrace68_S22[U];re:MemoryTrace69_S22[U];im:MemoryTrace69_S22[U];re:MemoryTrace70_S22[U];im:MemoryTrace70_S22[U];re:MemoryTrace71_S22[U];im:MemoryTrace71_S22[U];re:MemoryTrace72_S22[U];im:MemoryTrace72_S22[U];re:MemoryTrace73_S22[U];im:MemoryTrace73_S22[U];re:MemoryTrace74_S22[U];im:MemoryTrace74_S22[U];re:MemoryTrace75_S22[U];im:MemoryTrace75_S22[U];re:MemoryTrace76_S22[U];im:MemoryTrace76_S22[U];re:MemoryTrace77_S22[U];im:MemoryTrace77_S22[U];re:MemoryTrace78_S22[U];im:MemoryTrace78_S22[U];re:MemoryTrace79_S22[U];im:MemoryTrace79_S22[U];re:MemoryTrace80_S22[U];im:MemoryTrace80_S22[U];re:MemoryTrace81_S22[U];im:MemoryTrace81_S22[U];re:MemoryTrace82_S22[U];im:MemoryTrace82_S22[U];re:MemoryTrace83_S22[U];im:MemoryTrace83_S22[U];re:MemoryTrace84_S22[U];im:MemoryTrace84_S22[U];re:MemoryTrace85_S22[U];im:MemoryTrace85_S22[U];re:MemoryTrace86_S22[U];im:MemoryTrace86_S22[U];re:MemoryTrace87_S22[U];im:MemoryTrace87_S22[U];re:MemoryTrace88_S22[U];im:MemoryTrace88_S22[U];re:MemoryTrace89_S22[U];im:MemoryTrace89_S22[U];re:MemoryTrace90_S22[U];im:MemoryTrace90_S22[U];re:MemoryTrace91_S22[U];im:MemoryTrace91_S22[U];re:MemoryTrace92_S22[U];im:MemoryTrace92_S22[U];re:MemoryTrace93_S22[U];im:MemoryTrace93_S22[U];re:MemoryTrace94_S22[U];im:MemoryTrace94_S22[U];re:MemoryTrace95_S22[U];im:MemoryTrace95_S22[U];re:MemoryTrace96_S22[U];im:MemoryTrace96_S22[U];re:MemoryTrace97_S22[U];im:MemoryTrace97_S22[U];re:MemoryTrace98_S22[U];im:MemoryTrace98_S22[U];re:MemoryTrace99_S22[U];im:MemoryTrace99_S22[U];re:MemoryTrace100_S22[U];im:MemoryTrace100_S22[U];re:MemoryTrace101_S22[U];im:MemoryTrace101_S22[U];re:MemoryTrace102_S22[U];im:MemoryTrace102_S22[U];re:MemoryTrace103_S22[U];im:MemoryTrace103_S22[U];re:MemoryTrace104_S22[U];im:MemoryTrace104_S22[U];re:MemoryTrace105_S22[U];im:MemoryTrace105_S22[U];re:MemoryTrace106_S22[U];im:MemoryTrace106_S22[U];re:MemoryTrace107_S22[U];im:MemoryTrace107_S22[U];re:MemoryTrace108_S22[U];im:MemoryTrace108_S22[U];re:MemoryTrace109_S22[U];im:MemoryTrace109_S22[U];re:MemoryTrace110_S22[U];im:MemoryTrace110_S22[U];re:MemoryTrace111_S22[U];im:MemoryTrace111_S22[U];re:MemoryTrace112_S22[U];im:MemoryTrace112_S22[U];re:MemoryTrace113_S22[U];im:MemoryTrace113_S22[U];re:MemoryTrace114_S22[U];im:MemoryTrace114_S22[U];re:MemoryTrace115_S22[U];im:MemoryTrace115_S22[U];re:MemoryTrace116_S22[U];im:MemoryTrace116_S22[U];re:MemoryTrace117_S22[U];im:MemoryTrace117_S22[U];re:MemoryTrace118_S22[U];im:MemoryTrace118_S22[U];re:MemoryTrace119_S22[U];im:MemoryTrace119_S22[U];re:MemoryTrace120_S22[U];im:MemoryTrace120_S22[U];re:MemoryTrace121_S22[U];im:MemoryTrace121_S22[U];re:MemoryTrace122_S22[U];im:MemoryTrace122_S22[U];re:MemoryTrace123_S22[U];im:MemoryTrace123_S22[U];re:MemoryTrace124_S22[U];im:MemoryTrace124_S22[U];re:MemoryTrace125_S22[U];im:MemoryTrace125_S22[U];re:MemoryTrace126_S22[U];im:MemoryTrace126_S22[U];re:MemoryTrace127_S22[U];im:MemoryTrace127_S22[U];re:MemoryTrace128_S22[U];im:MemoryTrace128_S22[U];re:MemoryTrace129_S22[U];im:MemoryTrace129_S22[U];re:MemoryTrace130_S22[U];im:MemoryTrace130_S22[U];re:MemoryTrace131_S22[U];im:MemoryTrace131_S22[U];re:MemoryTrace132_S22[U];im:MemoryTrace132_S22[U];re:MemoryTrace133_S22[U];im:MemoryTrace133_S22[U];re:MemoryTrace134_S22[U];im:MemoryTrace134_S22[U];re:MemoryTrace135_S22[U];im:MemoryTrace135_S22[U];re:MemoryTrace136_S22[U];im:MemoryTrace136_S22[U];re:MemoryTrace137_S22[U];im:MemoryTrace137_S22[U];re:MemoryTrace138_S22[U];im:MemoryTrace138_S22[U];re:MemoryTrace139_S22[U];im:MemoryTrace139_S22[U];re:MemoryTrace140_S22[U];im:MemoryTrace140_S22[U];re:MemoryTrace141_S22[U];im:MemoryTrace141_S22[U];re:MemoryTrace142_S22[U];im:MemoryTrace142_S22[U];re:MemoryTrace143_S22[U];im:MemoryTrace143_S22[U];re:MemoryTrace144_S22[U];im:MemoryTrace144_S22[U];re:MemoryTrace145_S22[U];im:MemoryTrace145_S22[U];re:MemoryTrace146_S22[U];im:MemoryTrace146_S22[U];re:MemoryTrace147_S22[U];im:MemoryTrace147_S22[U];re:MemoryTrace148_S22[U];im:MemoryTrace148_S22[U];re:MemoryTrace149_S22[U];im:MemoryTrace149_S22[U];re:MemoryTrace150_S22[U];im:MemoryTrace150_S22[U];re:MemoryTrace151_S22[U];im:MemoryTrace151_S22[U];re:MemoryTrace152_S22[U];im:MemoryTrace152_S22[U];re:MemoryTrace153_S22[U];im:MemoryTrace153_S22[U];re:MemoryTrace154_S22[U];im:MemoryTrace154_S22[U];re:MemoryTrace155_S22[U];im:MemoryTrace155_S22[U];re:MemoryTrace156_S22[U];im:MemoryTrace156_S22[U];re:MemoryTrace157_S22[U];im:MemoryTrace157_S22[U];re:MemoryTrace158_S22[U];im:MemoryTrace158_S22[U];re:MemoryTrace159_S22[U];im:MemoryTrace159_S22[U];re:MemoryTrace160_S22[U];im:MemoryTrace160_S22[U];re:MemoryTrace161_S22[U];im:MemoryTrace161_S22[U];re:MemoryTrace162_S22[U];im:MemoryTrace162_S22[U];re:MemoryTrace163_S22[U];im:MemoryTrace163_S22[U];re:MemoryTrace164_S22[U];im:MemoryTrace164_S22[U];re:MemoryTrace165_S22[U];im:MemoryTrace165_S22[U];re:MemoryTrace166_S22[U];im:MemoryTrace166_S22[U];re:MemoryTrace167_S22[U];im:MemoryTrace167_S22[U];re:MemoryTrace168_S22[U];im:MemoryTrace168_S22[U];re:MemoryTrace169_S22[U];im:MemoryTrace169_S22[U];re:MemoryTrace170_S22[U];im:MemoryTrace170_S22[U];re:MemoryTrace171_S22[U];im:MemoryTrace171_S22[U];re:MemoryTrace172_S22[U];im:MemoryTrace172_S22[U];re:MemoryTrace173_S22[U];im:MemoryTrace173_S22[U];re:MemoryTrace174_S22[U];im:MemoryTrace174_S22[U];re:MemoryTrace175_S22[U];im:MemoryTrace175_S22[U];re:MemoryTrace176_S22[U];im:MemoryTrace176_S22[U];re:MemoryTrace177_S22[U];im:MemoryTrace177_S22[U];re:MemoryTrace178_S22[U];im:MemoryTrace178_S22[U];re:MemoryTrace179_S22[U];im:MemoryTrace179_S22[U];re:MemoryTrace180_S22[U];im:MemoryTrace180_S22[U];re:MemoryTrace181_S22[U];im:MemoryTrace181_S22[U];re:MemoryTrace182_S22[U];im:MemoryTrace182_S22[U];re:MemoryTrace183_S22[U];im:MemoryTrace183_S22[U];re:MemoryTrace184_S22[U];im:MemoryTrace184_S22[U];re:MemoryTrace185_S22[U];im:MemoryTrace185_S22[U];re:MemoryTrace186_S22[U];im:MemoryTrace186_S22[U];re:MemoryTrace187_S22[U];im:MemoryTrace187_S22[U];re:MemoryTrace188_S22[U];im:MemoryTrace188_S22[U];re:MemoryTrace189_S22[U];im:MemoryTrace189_S22[U];re:MemoryTrace190_S22[U];im:MemoryTrace190_S22[U];re:MemoryTrace191_S22[U];im:MemoryTrace191_S22[U];re:MemoryTrace192_S22[U];im:MemoryTrace192_S22[U];re:MemoryTrace193_S22[U];im:MemoryTrace193_S22[U];re:MemoryTrace194_S22[U];im:MemoryTrace194_S22[U];re:MemoryTrace195_S22[U];im:MemoryTrace195_S22[U];re:MemoryTrace196_S22[U];im:MemoryTrace196_S22[U];re:MemoryTrace197_S22[U];im:MemoryTrace197_S22[U];re:MemoryTrace198_S22[U];im:MemoryTrace198_S22[U];re:MemoryTrace199_S22[U];im:MemoryTrace199_S22[U];re:MemoryTrace200_S22[U];im:MemoryTrace200_S22[U];
2.000000000000000E+009,-2.485077593734595E-001,2.944736146438686E-001,-2.490338228786285E-001,3.017150937002933E-001,-2.469471810654162E-001,3.011436684419650E-001,-2.456452939787819E-001,3.024833261917029E-001,-2.449853467920175E-001,3.023033581564537E-001,-2.441691404306592E-001,3.028541346447295E-001,-2.439239332978137E-001,3.024673114798572E-001,-2.423406655140712E-001,3.020285354919548E-001,-2.412608947557719E-001,3.021528049442305E-001,-2.408956128850767E-001,3.015422377578907E-001,-2.394156153233714E-001,3.014629689946177E-001,-2.391779795682575E-001,3.010664491509074E-001,-2.395370676552446E-001,3.010301160005986E-001,-2.379798000375560E-001,2.998800803555504E-001,-2.370898631698371E-001,2.992133872017819E-001,-2.372813623614630E-001,2.988714058663852E-001,-2.368622513220288E-001,2.978921885009774E-001,-2.367495249462593E-001,2.971406045490887E-001,-2.367753332852651E-001,2.966262432972864E-001,-2.365972234168112E-001,2.959709878828495E-001,-2.361525372824525E-001,2.952042511459883E-001,-2.363533278348849E-001,2.938263180121733E-001,-2.363893184840661E-001,2.931034551835604E-001,-2.360657825225830E-001,2.922935973016386E-001,-2.365288266382912E-001,2.907766427325993E-001,-2.367235190449555E-001,2.899381302436723E-001,-2.369385190976920E-001,2.891330697353744E-001,-2.366642973244158E-001,2.878933243497758E-001,-2.375796600203975E-001,2.870802179946014E-001,-2.376643836361873E-001,2.855152536132741E-001,-2.383912278894155E-001,2.850190010162140E-001,-2.387358590474889E-001,2.835357540340185E-001,-2.390199377914983E-001,2.827925610284280E-001,-2.391939146183879E-001,2.816751250580544E-001,-2.409079379226553E-001,2.812118410748231E-001,-2.409149939337272E-001,2.801940230589528E-001,-2.409937822664011E-001,2.797294799218173E-001,-2.410247671598092E-001,2.789130380594161E-001,-2.420449849079319E-001,2.781021194448368E-001,-2.424052171110996E-001,2.767298882929919E-001,-2.434757176676095E-001,2.770571679193928E-001,-2.438234757261075E-001,2.765708937192642E-001,-2.445863159883708E-001,2.763330765260991E-001,-2.458842938618803E-001,2.763376353876290E-001,-2.467565809405401E-001,2.761508274175553E-001,-2.470569841114972E-001,2.760324397274276E-001,-2.478467374041411E-001,2.762545802104935E-001,-2.491484957154291E-001,2.764596270572057E-001,-2.492907401166570E-001,2.767214744107350E-001,-2.502935830103342E-001,2.772828713600019E-001,-2.511812900507531E-001,2.776123255441904E-001,-2.523399814479135E-001,2.779579591790787E-001,-2.524755578491961E-001,2.779808926871989E-001,-2.536462946511372E-001,2.790042988349871E-001,-2.546214010639863E-001,2.790445155272200E-001,-2.553252306128671E-001,2.798630435896241E-001,-2.555750240389574E-001,2.801196106221215E-001,-2.581241287748828E-001,2.809446490365308E-001,-2.574295066229861E-001,2.818922669691117E-001,-2.586347426678062E-001,2.831584441941871E-001,-2.585558279258811E-001,2.831523729314758E-001,-2.594339095299350E-001,2.839781315396115E-001,-2.598162798208680E-001,2.841698983750054E-001,-2.599357976776041E-001,2.847448631231923E-001,-2.606929759545925E-001,2.854677083688411E-001,-2.607594311165725E-001,2.859685717265376E-001,-2.610383254369437E-001,2.873214079102382E-001,-2.613791136050576E-001,2.875533046633338E-001,-2.608888574068900E-001,2.884404192000205E-001,-2.611658697235320E-001,2.883268017509574E-001,-2.610921883035774E-001,2.889002814893026E-001,-2.604985032520198E-001,2.891311972991071E-001,-2.604263138663333E-001,2.894173965230406E-001,-2.600773977746291E-001,2.899528893052504E-001,-2.599036664376704E-001,2.900930207360940E-001,-2.589211694415080E-001,2.906258862923653E-001,-2.582245975873450E-001,2.904922549973431E-001,-2.581601199511057E-001,2.905372086890581E-001,-2.570001752782331E-001,2.912736268741667E-001,-2.562412144485274E-001,2.914559548490834E-001,-2.558322097541819E-001,2.912940687865269E-001,-2.557115947291314E-001,2.914841883649225E-001,-2.552417758427667E-001,2.901609695323109E-001,-2.538203780355149E-001,2.905602479853408E-001,-2.532817818441563E-001,2.899369819381261E-001,-2.507323284166964E-001,2.906798698817884E-001,-2.504478230682090E-001,2.906883590094767E-001,-2.501420039381100E-001,2.900842383462585E-001,-2.493684706029012E-001,2.888974772246706E-001,-2.485404320165209E-001,2.888474626083490E-001,-2.476834160423302E-001,2.887799967862631E-001,-2.461829445092692E-001,2.890747884622560E-001,-2.453257388533864E-001,2.888807145212066E-001,-2.449552739181692E-001,2.882954611824639E-001,-2.435962674488185E-001,2.863403092262864E-001,-2.452602021712241E-001,2.867717948393849E-001,-2.440502219986475E-001,2.869843727906875E-001,-2.437785688768784E-001,2.862234126044539E-001,-2.433760937066173E-001,2.851911270719149E-001,-2.443063425219566E-001,2.847313277466092E-001,-2.435478010951817E-001,2.838326857585920E-001,-2.440650392842424E-001,2.833614031227059E-001,-2.442347748244108E-001,2.831116803891695E-001,-2.436191687929276E-001,2.823413163793678E-001,-2.442892966144823E-001,2.813010568672546E-001,-2.448324098307198E-001,2.808510361495755E-001,-2.445342232453547E-001,2.786643059583402E-001,-2.460321283501399E-001,2.793146990601421E-001,-2.460826260791955E-001,2.789992348452448E-001,-2.463040411747414E-001,2.787772985238852E-001,-2.478441571633107E-001,2.774933386841946E-001,-2.485628510342529E-001,2.770804205645532E-001,-2.494017573464172E-001,2.764240858902842E-001,-2.496065745338139E-001,2.767071737509266E-001,-2.511392833020303E-001,2.760294911234431E-001,-2.519078180400964E-001,2.751471325744654E-001,-2.521688698531319E-001,2.749822723902468E-001,-2.529565656646682E-001,2.750875267895907E-001,-2.532855476180606E-001,2.749891343382233E-001,-2.543457417391142E-001,2.746836500261952E-001,-2.548161313633782E-001,2.747665331442577E-001,-2.549368233067555E-001,2.747865939659613E-001,-2.548670560300274E-001,2.747624469355559E-001,-2.555088266781854E-001,2.751187393024038E-001,-2.562429847898702E-001,2.749643405185323E-001,-2.560436263433323E-001,2.747295501592254E-001,-2.560049110354647E-001,2.757030110730275E-001,-2.559843126238645E-001,2.756074343570664E-001,-2.556467174440791E-001,2.766007458606349E-001,-2.555341668971213E-001,2.769569169740252E-001,-2.555296181654685E-001,2.772906907297481E-001,-2.561004876514836E-001,2.775963644730664E-001,-2.556700369369421E-001,2.780105005719847E-001,-2.549421338717735E-001,2.781773506867241E-001,-2.548479426218626E-001,2.787389269637326E-001,-2.545732581020873E-001,2.793631824440748E-001,-2.543502575489126E-001,2.796180868129304E-001,-2.540155309340861E-001,2.800278267099125E-001,-2.534642243516293E-001,2.807354887455909E-001,-2.533909009111653E-001,2.814033089474379E-001,-2.528797017027470E-001,2.819373676947309E-001,-2.520954544189576E-001,2.827346626875505E-001,-2.525623558518352E-001,2.829341131950824E-001,-2.523656973570483E-001,2.830510332562813E-001,-2.525068207873774E-001,2.832929740905885E-001,-2.522141820240899E-001,2.834666339894232E-001,-2.524228686415167E-001,2.837060736701388E-001,-2.527141942699224E-001,2.842220154609030E-001,-2.522946588387203E-001,2.843619525420339E-001,-2.522622823852924E-001,2.849064267878576E-001,-2.522142134139416E-001,2.847773752986031E-001,-2.522936414097150E-001,2.847377288560943E-001,-2.525629101409682E-001,2.847199088704179E-001,-2.530425500312670E-001,2.849410510577715E-001,-2.531206084750370E-001,2.850387294387651E-001,-2.533639385117846E-001,2.856115106163492E-001,-2.534625693347777E-001,2.843883004427614E-001,-2.538839060041245E-001,2.841101034183249E-001,-2.536481110087934E-001,2.842855651838402E-001,-2.539934000294704E-001,2.846823203684946E-001,-2.538156783106637E-001,2.850844656388548E-001,-2.546828333024780E-001,2.840677206081266E-001,-2.547542358674824E-001,2.845793427872224E-001,-2.548556395594560E-001,2.832255556822816E-001,-2.551370516454948E-001,2.840477125551310E-001,-2.556456160760685E-001,2.831528692416267E-001,-2.557187860756915E-001,2.826975411566414E-001,-2.553132452643774E-001,2.824170219355023E-001,-2.557525622844277E-001,2.820771218032661E-001,-2.555018148870641E-001,2.824199700241546E-001,-2.559717188369744E-001,2.824440839404330E-001,-2.553263306989163E-001,2.823996124762213E-001,-2.546771190609919E-001,2.828720844210527E-001,-2.545151189659559E-001,2.829644813082651E-001,-2.549139500918545E-001,2.825962306151551E-001,-2.544717548257453E-001,2.822126850153599E-001,-2.540411844327331E-001,2.823378061225932E-001,-2.535744227990003E-001,2.826160655673619E-001,-2.532593106985371E-001,2.826741380613699E-001,-2.529688929849251E-001,2.829783996302005E-001,-2.519490959454077E-001,2.840512773063188E-001,-2.521784986673059E-001,2.840412891708258E-001,-2.516218393895678E-001,2.842303293188587E-001,-2.511295319047521E-001,2.844868103509569E-001,-2.511780985517998E-001,2.849756629703596E-001,-2.504398007659685E-001,2.858025682594699E-001,-2.501861988633597E-001,2.855877962202822E-001,-2.501517024001672E-001,2.865103236884868E-001,-2.492283852856975E-001,2.870836733722367E-001,-2.491015532878713E-001,2.876168908203496E-001,-2.488131842437081E-001,2.883609110602443E-001,-2.495062608193661E-001,2.893067768433140E-001,-2.488884540158110E-001,2.896270590641619E-001,-2.484155453482790E-001,2.913645987735465E-001,-2.485027700222267E-001,2.913204007229227E-001,-2.488972650985135E-001,2.917622436673473E-001,-2.482592220455047E-001,2.922294036257839E-001,-2.481127350656687E-001,2.926093481439795E-001,-2.482980374343249E-001,2.937191006359821E-001,-2.481104931333265E-001,2.941436384272090E-001,-2.483588900989947E-001,2.942581490519653E-001,
